playerDisplayName,playerFirstName,playerLastName,playerPrimaryPosition,sessionTitle,sessionType,sessionDayOfWeek,sessionWeekNo,sessionEndTime,sessionStartTime,sessionDate,drillTitle,drillStartTime,drillEndTime,drillDate,totalTime,distanceTotal,distancePerMin,highSpeedRunningAbs,hsrAbsPerMin,maxSpeed,playerMaxSpeed,accelerationsAbs,accelImpulseTotal,accelsPerMinAbs,maxAcceleration,playerMaxAccel,decelerationsAbs,decelsPerMinAbs,decelsPerMinRel,maxDeceleration,playerMaxDecel,hmld,effortsNumber,hmldPerMin,dynamicLoadAnt,dynamicLoadLat,dynamicLoadVert,hrexertion,hrLoad,maxHeartrate,stepBalance,DrillTitle_Clean,Period15,Half,GameKey,DrillOrder,Home_Team_CLEAN,Away_Team_CLEAN,sessionDate_clean,DateKey,Home_Team_STD,Away_Team_STD,sessionTitle_STD
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-30,8:15:10PM,8:30:15PM,10/18/2025,15.09,1893.86,125.55,188.61,12.5,27.7,33.36,17,93.85,1.13,5.25,6.26,23,1.52,1.52,5.4,7.3,427.42,48,28.33,8.79,8.54,17.96,87.04,71.31,194,0.04,15-30,15-30,First Half,20251018|PANETOLIKOS|OFI CRETE,2,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,30-45,8:30:15PM,8:45:20PM,10/18/2025,15.08,1777.52,117.83,231.04,15.32,28.66,33.36,18,83.23,1.19,5.3,6.26,23,1.52,1.52,6.47,7.3,475.72,43,31.54,7.76,7.58,15.86,81.43,68.14,194,0.06,30-45,30-45,First Half,20251018|PANETOLIKOS|OFI CRETE,3,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st Half ET,8:45:20PM,8:48:57PM,10/18/2025,3.62,433.97,119.94,63.01,17.41,28.3,33.36,1,88.71,0.28,3.22,6.26,5,1.38,1.38,4.94,7.3,120.4,10,33.27,1.87,1.92,3.87,15,14.76,187,0.03,1st Half ET,ET,ET,20251018|PANETOLIKOS|OFI CRETE,7,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,2nd half,9:06:06PM,9:49:07PM,10/18/2025,43.01,3763.15,87.5,340.45,7.92,28.16,33.36,31,70.7,0.72,5.16,6.26,32,0.74,0.74,6.7,7.3,869.16,82,20.21,17.88,17.98,35.42,136.15,150.09,187,0.04,2nd Half,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,45-60,9:06:07PM,9:21:20PM,10/18/2025,15.22,1638.31,107.65,140.73,9.25,26.35,33.36,14,78.07,0.92,4.12,6.26,15,0.99,0.99,6.7,7.3,444.99,44,29.24,7.95,8.08,16.52,61.74,60.23,187,0.05,45-60,45-60,Second Half,20251018|PANETOLIKOS|OFI CRETE,4,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,60-75,9:21:11PM,9:36:20PM,10/18/2025,15.15,1058.22,69.84,97.52,6.44,26.47,33.36,9,63.42,0.59,5.08,6.26,7,0.46,0.46,6.42,7.3,241.84,21,15.96,4.64,4.68,9.29,37.8,46.83,178,0.02,60-75,60-75,Second Half,20251018|PANETOLIKOS|OFI CRETE,5,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
22 Esteban,Diego ,Esteban,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,75-90,9:36:20PM,9:51:25PM,10/18/2025,15.08,1077.46,71.43,102.2,6.77,28.16,33.36,8,61.57,0.53,5.16,6.26,10,0.66,0.66,5.31,7.3,182.33,17,12.09,5.41,5.36,9.77,38.77,46.71,187,0.05,75-90,75-90,Second Half,20251018|PANETOLIKOS|OFI CRETE,6,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,Entire Session,7:58:44PM,9:05:54PM,10/18/2025,67.15,5762.05,85.8,387.47,5.77,38.83,33.44,52,67.5,0.77,6.2,6.13,44,0.66,0.66,6.64,7.16,1095.42,112,16.31,25.6,22.01,48.19,253.17,234.44,183,0.02,Entire Session,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-Jan,8:00:01PM,8:15:10PM,10/18/2025,15.15,1764.25,116.44,186.48,12.31,32.1,33.44,17,87.3,1.12,4.48,6.13,14,0.92,0.92,5.96,7.16,419.86,37,27.71,8.11,7.01,16.33,80.14,67.81,183,0.02,0-15,0-15,First Half,20251018|PANETOLIKOS|OFI CRETE,1,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st half,8:00:01PM,8:49:12PM,10/18/2025,49.18,5087.93,103.45,339.61,6.9,34.23,33.44,48,83.25,0.98,5.37,6.13,40,0.81,0.81,6.64,7.16,1053.26,111,21.41,24.21,20.59,46.32,238.92,214.09,183,0.02,1st Half,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-30,8:15:10PM,8:30:15PM,10/18/2025,15.09,1664.03,110.31,136.8,9.07,34.23,33.44,15,87.73,0.99,5.37,6.13,17,1.13,1.13,6.64,7.16,363.28,33,24.08,8.01,6.55,15.33,87.37,72.19,183,0.02,15-30,15-30,First Half,20251018|PANETOLIKOS|OFI CRETE,2,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,30-45,8:30:15PM,8:45:20PM,10/18/2025,15.08,1341.93,88.96,9.34,0.62,23.65,33.44,13,76.92,0.86,4.72,6.13,8,0.53,0.53,5.71,7.16,223.29,32,14.8,6.42,5.51,11.95,59.66,60.5,177,-0.01,30-45,30-45,First Half,20251018|PANETOLIKOS|OFI CRETE,3,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
9 Aquirre,Jorje,Aquirre,Striker,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st Half ET,8:45:20PM,8:48:57PM,10/18/2025,3.62,315.1,87.09,7.63,2.11,23.03,33.44,3,75.74,0.83,5.16,6.13,1,0.28,0.28,3.4,7.16,47.49,8,13.12,1.65,1.51,2.69,10.93,12.63,173,-0.02,1st Half ET,ET,ET,20251018|PANETOLIKOS|OFI CRETE,7,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,Entire Session,7:58:44PM,10:20:13PM,10/18/2025,141.47,10023.34,70.85,763.39,5.4,35.34,36.28,60,59.36,0.42,6.43,4.5,65,0.46,0.46,6.56,4.33,1732.18,159,12.24,43.13,47.27,89.52,471.35,473.08,186,0.07,Entire Session,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-Jan,8:00:01PM,8:15:10PM,10/18/2025,15.15,1690.61,111.58,177.64,11.72,30.8,36.28,15,89.36,0.99,5.71,4.5,12,0.79,0.79,6.56,4.33,337.58,31,22.28,7.99,8.66,17.01,93.19,73.63,186,0.07,0-15,0-15,First Half,20251018|PANETOLIKOS|OFI CRETE,1,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st half,8:00:01PM,8:49:12PM,10/18/2025,49.18,4968.93,101.03,407.04,8.28,30.8,36.28,41,82.6,0.83,5.89,4.5,38,0.77,0.77,6.56,4.33,950.29,96,19.32,21.91,24.02,46.8,263.37,225.21,186,0.07,1st Half,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-30,8:15:10PM,8:30:15PM,10/18/2025,15.09,1507.22,99.92,58.08,3.85,26.59,36.28,9,85.05,0.6,4.93,4.5,14,0.93,0.93,6.55,4.33,254.62,28,16.88,6.44,7.05,13.75,85.6,71.47,186,0.07,15-30,15-30,First Half,20251018|PANETOLIKOS|OFI CRETE,2,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,30-45,8:30:15PM,8:45:20PM,10/18/2025,15.08,1436.2,95.21,151.83,10.07,28.97,36.28,15,75.85,0.99,5.89,4.5,12,0.8,0.8,5.25,4.33,302.06,30,20.02,6.1,6.87,13.06,69.64,64.75,180,0.09,30-45,30-45,First Half,20251018|PANETOLIKOS|OFI CRETE,3,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st Half ET,8:45:20PM,8:48:57PM,10/18/2025,3.62,315.03,87.07,19.49,5.39,26.39,36.28,2,74.61,0.55,3.47,4.5,0,0,0,2.58,4.33,56.04,7,15.49,1.34,1.41,2.92,14.44,14.61,172,0.06,1st Half ET,ET,ET,20251018|PANETOLIKOS|OFI CRETE,7,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,2nd half,9:06:06PM,10:01:03PM,10/18/2025,54.95,4398.04,80.04,356.35,6.49,35.34,36.28,17,64.69,0.31,5.68,4.5,26,0.47,0.47,4.72,4.33,777.59,63,14.15,18.68,20.67,38.59,174.52,194.59,180,0.07,2nd Half,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,45-60,9:06:07PM,9:21:20PM,10/18/2025,15.22,1303.47,85.65,85.16,5.6,29.13,36.28,5,68.14,0.33,4.91,4.5,9,0.59,0.59,4.58,4.33,240.48,25,15.8,5.9,6.56,12.31,57.02,59.04,174,0.07,45-60,45-60,Second Half,20251018|PANETOLIKOS|OFI CRETE,4,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,60-75,9:21:11PM,9:36:20PM,10/18/2025,15.15,784.5,51.78,62.89,4.15,26.58,36.28,5,46.82,0.33,5.17,4.5,6,0.4,0.4,3.63,4.33,136.89,12,9.03,3.29,3.66,6.76,31.12,41.73,175,0.05,60-75,60-75,Second Half,20251018|PANETOLIKOS|OFI CRETE,5,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,75-90,9:36:20PM,9:51:25PM,10/18/2025,15.08,1442.77,95.64,200.08,13.26,35.34,36.28,7,73.7,0.46,5.68,4.5,8,0.53,0.53,4.72,4.33,313.18,17,20.76,6.29,7.08,12.83,54.43,58.11,176,0.05,75-90,75-90,Second Half,20251018|PANETOLIKOS|OFI CRETE,6,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
71  Konrad,Michalac,Konrad,Winger,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,2nd Half ET,9:51:25PM,10:01:00PM,10/18/2025,9.58,868,90.56,8.23,0.86,21.87,36.28,0,72.62,0,2.84,4.5,3,0.31,0.31,3.65,4.33,87.04,9,9.08,3.18,3.34,6.67,32.07,35.9,180,0.12,2nd Half ET,ET,ET,20251018|PANETOLIKOS|OFI CRETE,7,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,Entire Session,8:01:14PM,10:19:29PM,10/18/2025,138.25,10065.82,72.81,1325.41,9.59,40.21,33.88,79,54.67,0.57,9.98,4,111,0.8,0.8,8.31,4,2368.77,214,17.13,44.53,46.71,90.83,340.72,334.43,189,0.05,Entire Session,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st half,8:01:14PM,8:49:12PM,10/18/2025,47.97,5213.15,108.67,473.54,9.87,31.07,33.88,48,82.34,1,5.97,4,66,1.38,1.38,6.78,4,1224.99,125,25.54,26.08,27.44,55.15,219.04,202.03,189,0.05,1st Half,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-Jan,8:01:14PM,8:15:10PM,10/18/2025,13.93,1584.38,113.72,196.76,14.12,31.07,33.88,16,82.56,1.15,5.97,4,24,1.72,1.72,6.23,4,405.39,39,29.1,8.6,9.04,18.24,67.78,61.04,189,0.05,0-15,0-15,First Half,20251018|PANETOLIKOS|OFI CRETE,1,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-30,8:15:10PM,8:30:15PM,10/18/2025,15.09,1748.03,115.88,143.77,9.53,26.87,33.88,12,87.86,0.8,4.35,4,20,1.33,1.33,5.68,4,400.92,40,26.58,8.68,9.1,18.71,83.67,69.91,189,0.06,15-30,15-30,First Half,20251018|PANETOLIKOS|OFI CRETE,2,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,30-45,8:30:15PM,8:45:20PM,10/18/2025,15.08,1501.06,99.51,113.18,7.5,25.65,33.88,17,77.46,1.13,4.56,4,19,1.26,1.26,6.78,4,350.24,36,23.22,7.06,7.56,14.7,56.53,58.2,176,0.05,30-45,30-45,First Half,20251018|PANETOLIKOS|OFI CRETE,3,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st Half ET,8:45:20PM,8:48:57PM,10/18/2025,3.62,358.26,99.01,20.4,5.64,22.64,33.88,3,79.62,0.83,4.71,4,3,0.83,0.83,4.04,4,69,9,19.07,1.69,1.71,3.41,10.69,12.24,173,0.05,1st Half ET,ET,ET,20251018|PANETOLIKOS|OFI CRETE,7,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,2nd half,9:06:06PM,9:44:43PM,10/18/2025,38.61,3087.43,79.96,256.02,6.63,30.67,33.88,17,67.83,0.44,5.86,4,29,0.75,0.75,5.69,4,639.59,64,16.56,15.05,15.53,30.45,99.11,114.62,182,0.04,2nd Half,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,45-60,9:06:07PM,9:21:20PM,10/18/2025,15.22,1475.17,96.93,99.96,6.57,29.25,33.88,8,75.12,0.53,5.05,4,15,0.99,0.99,5.69,4,314.34,35,20.66,7.49,7.53,14.81,46.55,51.66,174,0.03,45-60,45-60,Second Half,20251018|PANETOLIKOS|OFI CRETE,4,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,60-75,9:21:11PM,9:36:20PM,10/18/2025,15.15,1019.05,67.26,95.2,6.28,30.67,33.88,6,63.5,0.4,4.8,4,9,0.59,0.59,5.27,4,219.73,22,14.5,4.81,5.11,9.85,31.9,39.52,182,0.04,60-75,60-75,Second Half,20251018|PANETOLIKOS|OFI CRETE,5,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,75-90,9:36:20PM,9:51:25PM,10/18/2025,15.08,608.36,40.33,60.85,4.03,23.5,33.88,3,38.51,0.2,5.86,4,5,0.33,0.33,4.59,4,105.52,7,7,2.86,3.02,5.94,23.57,24.59,182,0.05,75-90,75-90,Second Half,20251018|PANETOLIKOS|OFI CRETE,6,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
10 Matan,Alexandru,Matan,Offensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,2nd Half ET,9:51:25PM,10:01:00PM,10/18/2025,9.58,50.37,5.25,0,0,4.68,33.88,0,15.6,0,1.22,4,0,0,0,1.35,4,0,0,0,0.4,0.48,0.54,3.23,0.17,99,-0.16,2nd Half ET,ET,ET,20251018|PANETOLIKOS|OFI CRETE,7,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,Entire Session,7:58:09PM,9:57:33PM,10/18/2025,119.39,10080.11,84.43,382.2,3.2,31.25,32.92,52,72.21,0.44,7.66,4,68,0.57,0.57,8.63,4,1568.03,190,13.13,39.56,40.06,89.58,2.95,3.91,130,-0.01,Entire Session,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-Jan,8:00:01PM,8:15:10PM,10/18/2025,15.15,1681.11,110.95,47.29,3.12,23.84,32.92,10,92.81,0.66,4.09,4,8,0.53,0.53,5.5,4,270.65,37,17.86,6.78,6.82,16.33,0.24,0.32,101,-0.02,0-15,0-15,First Half,20251018|PANETOLIKOS|OFI CRETE,1,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st half,8:00:01PM,8:49:12PM,10/18/2025,49.18,5092.98,103.55,186.91,3.8,29.31,32.92,23,87.79,0.47,4.73,4,36,0.73,0.73,6.1,4,883.37,113,17.96,20.36,20.59,48.64,0.31,0.41,101,-0.01,1st Half,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,15-30,8:15:10PM,8:30:15PM,10/18/2025,15.09,1634.13,108.33,61.19,4.06,29.31,32.92,6,90.38,0.4,3.77,4,13,0.86,0.86,6.1,4,281.1,38,18.63,6.39,6.45,15.33,0,0,0,0.01,15-30,15-30,First Half,20251018|PANETOLIKOS|OFI CRETE,2,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,30-45,8:30:15PM,8:45:20PM,10/18/2025,15.08,1413.88,93.73,71.26,4.72,24.1,32.92,6,81.95,0.4,4.73,4,14,0.93,0.93,5.97,4,279.52,32,18.53,5.76,5.85,13.34,0.07,0.09,101,-0.01,30-45,30-45,First Half,20251018|PANETOLIKOS|OFI CRETE,3,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,1st Half ET,8:45:20PM,8:48:57PM,10/18/2025,3.62,349.8,96.67,7.17,1.98,22.21,32.92,1,81.42,0.28,3.98,4,1,0.28,0.28,3.59,4,52.35,6,14.47,1.39,1.43,3.57,0,0,0,-0.04,1st Half ET,ET,ET,20251018|PANETOLIKOS|OFI CRETE,7,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,2nd half,9:06:06PM,9:57:33PM,10/18/2025,51.44,4256.75,82.76,185.68,3.61,31.25,32.92,20,74.78,0.39,4.83,4,27,0.52,0.52,8.61,4,640.8,74,12.46,17.45,17.7,37.92,1.93,3.05,130,0,2nd Half,,,20251018|PANETOLIKOS|OFI CRETE,,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,45-60,9:06:07PM,9:21:20PM,10/18/2025,15.22,1267.71,83.3,51.6,3.39,25.43,32.92,8,79.67,0.53,4.83,4,11,0.72,0.72,8.61,4,207.79,23,13.65,5.67,6.05,12.4,0.07,0.09,100,0.01,45-60,45-60,Second Half,20251018|PANETOLIKOS|OFI CRETE,4,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,60-75,9:21:11PM,9:36:20PM,10/18/2025,15.15,1129.69,74.56,55.5,3.66,24.58,32.92,5,66.18,0.33,3.53,4,2,0.13,0.13,5.12,4,141.11,14,9.31,3.97,3.94,8.23,0.4,0.53,101,0,60-75,60-75,Second Half,20251018|PANETOLIKOS|OFI CRETE,5,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
28 Kojic,Lazar,Kojic,Defensive Midfielder,Panetolikos - OFI Crete,Match Day,Saturday,42,10:22:37PM,7:56:57PM,10/18/2025,75-90,9:36:20PM,9:51:25PM,10/18/2025,15.08,1325.19,87.85,77.48,5.14,31.25,32.92,5,75.91,0.33,4.8,4,9,0.6,0.6,5.35,4,221.26,26,14.67,5.81,5.73,12.66,1.28,2.12,130,0,75-90,75-90,Second Half,20251018|PANETOLIKOS|OFI CRETE,6,PANETOLIKOS,OFI CRETE,10/18/2025,20251018,PANETOLIKOS,OFI CRETE,PANETOLIKOS - OFI CRETE
